,보증금(만원),층,건축년도,home_cnt,home_size,room_cnt,bath_cnt,edu,bus,sub_dist,1호선,2호선,3호선,4호선,5호선,6호선,7호선,8호선,9호선,살인 검거율,강도 검거율,"강간,추행 검거율",절도 검거율,폭력 검거율,인구 십만명당 살인발생,인구 십만명당 강도발생,"인구 십만명당 강간,추행발생",인구 십만명당 절도발생,인구 십만명당 폭력발생,park,han_park,center_weight,rate,"('강남구',)","('강북구',)","('강서구',)","('관악구',)","('광진구',)","('구로구',)","('금천구',)","('노원구',)","('도봉구',)","('동대문구',)","('동작구',)","('마포구',)","('서대문구',)","('서초구',)","('성북구',)","('송파구',)","('양천구',)","('영등포구',)","('용산구',)","('은평구',)","('종로구',)","('중구',)","('중랑구',)"
9호선,0.21873429779714595,0.09643489053388926,0.0808019731974876,0.4328286811677587,0.08551251468089709,0.07256566896397894,0.08871991357358046,0.19953918005249097,-0.13765171431302234,-0.11908093484676555,-0.03680829834893383,0.11190079897101113,-0.06794420725746418,-0.1089852501696863,-0.026428407671594743,-0.10723984110536361,-0.0996629917858951,0.3697485911906459,1.0,0.08899905290692192,0.07391625758604801,-0.00528858974570989,-0.20413150171802222,0.07603898233056783,-0.0901003790258619,0.01377849797221416,-0.06744438408780547,-0.008073119922260449,-0.07335989644081618,-0.04083707250935278,-0.022263435485048017,0.22503778019373802,0.03358124053523919,0.06969845876869926,-0.029294345599353417,-0.06968999729212795,-0.043110479916042936,-0.03965196493602087,-0.0508800090850045,-0.02863803410307336,-0.08657839903987825,-0.04649684974148366,-0.046691711146371495,-0.04477618610026333,-0.052829229753296354,-0.04306683827438508,-0.05877702161755733,-0.026908753676134857,0.534075903835292,-0.06955748259067017,-0.041120989071842966,-0.040639074382063926,-0.040360561019731477,-0.018391241608573212,-0.015678088765583496,-0.029237291250113262
살인 검거율,-0.07459911935757306,-0.06168163164634285,-0.08789486161625402,0.10267292970360634,-0.06687627264856928,-0.07482437620900712,-0.08155452579181574,0.517567393525111,-0.03602820588848847,0.13609183069205694,-0.11098270418754586,0.11796860185174994,-0.10801602013125532,-0.14326972334881682,0.26463493925488973,-0.11718789200841641,-0.21251064050490334,0.13973770046605735,0.08899905290692192,1.0,0.4191637295209967,0.3131407091041717,0.06839601614942624,-0.10735859467867383,-0.2540856644389914,-0.4659228312015383,-0.5010053072260137,-0.4251396459852512,-0.44423414421913626,0.020088556166907034,-0.06662133705679735,-0.06513322239893042,-0.1363684907640571,-0.18676325703049046,-0.07045632763657798,0.18164915111946517,-0.10368574669925469,-0.09536761364035269,-0.013089785946473403,0.13615610777139886,0.03971195116455145,0.12119548878536936,-0.14572794495207375,-0.4730213368208805,0.02423181550239527,-0.042335621266100805,0.027919943536836946,-0.12533551532837253,0.22008476128936905,0.5797010376746877,-0.2461035948185954,-0.214664169486851,0.1052010608812645,0.15600500628750597,-0.36615513163721947,-0.010070159547656797
강도 검거율,-0.14191133045305487,-0.030044218287940915,-0.15995446350532358,0.14311181221984315,-0.08437003480239579,-0.09555175867732146,-0.128283132469527,0.20873684410584625,-0.005782160085231775,-0.03139212118731689,0.03706894792676362,0.12108143485404006,-0.34247950804877564,-0.08652807212843272,0.2691040600298008,-0.08839835525884826,-0.09041448683771738,0.0940098967387941,0.07391625758604801,0.4191637295209967,1.0,0.3265002116887657,-0.17550321208749234,-0.1355400165231435,-0.24015906816728141,-0.20051212944439956,-0.43075632387446927,-0.1515217173993103,-0.15998280538455,0.07657975733947761,-0.07202518203467294,-0.15311132647697548,-0.2470881521403735,-0.008831511456277776,-0.13839495781075298,-0.007925930269887489,0.08683392770220301,0.023616129306124844,-0.041876681603615885,-0.1251376361551658,0.14368206852583765,-0.021778638228430326,0.060928104511047715,-0.021551176254013163,-0.024744658811969415,-0.12837039848059117,-0.6113876151174299,-0.04289068958004288,0.14012643361518518,0.6334867369991631,-0.20885134069294106,0.024265111858193283,-0.27656020578758733,0.22358968949380106,-0.05921966029553179,0.06495969958243812
"강간,추행 검거율",-0.04727654538334148,-0.0283244972747293,-0.019932144474212748,-0.013340350195529259,-0.016486298754951785,-0.029230202550797148,-0.025492934593266414,0.0012041277476288522,0.0014667205267578152,-0.03253686246277398,0.09215864843096046,-0.05821453136228945,0.02081208273381287,0.017403783445959928,0.018470254962931906,0.1011470133294861,-0.11760455430537216,-0.00688586876858301,-0.00528858974570989,0.3131407091041717,0.3265002116887657,1.0,0.24844632686490745,0.3182252409426543,0.2941109625769222,0.23478629759562988,0.08895792433786173,0.21077434192802405,0.28502041575562487,0.10938318282666404,-0.018770448849765375,0.04274360490120616,-0.13645087218571317,0.0107490586121884,-0.021388754672322877,0.0009997401992698394,-0.004730691597124773,0.0005688285961651901,-0.11290725106795249,0.007517623941111488,0.0012420133343671832,0.1102839902374807,0.012256802415353036,-0.19915696876780162,0.007312897271433952,0.027611791126293445,-0.12752306714411607,-0.031582641374823264,-0.009265499284856673,0.03552051917969103,-0.08614884139147871,0.015750081441936147,0.025618620719935443,0.9548671256023306,-0.06517858130182935,0.0005615231873061323
절도 검거율,-0.16195885720907524,-0.03545760326605078,0.17538846826080454,-0.21751944865032033,-0.036022146936122844,0.027225929083988232,0.07431305794809295,-0.19121264098470292,0.016790119647647435,0.2787928854422947,0.163161902705652,-0.09878208069997682,-0.006000265699380637,0.06379392407039389,0.12296123579105894,0.014937537229646476,-0.13862409671270107,-0.25334150577411435,-0.20413150171802222,0.06839601614942624,-0.17550321208749234,0.24844632686490745,1.0,0.512297952626235,0.26606128022635056,0.029819992613089295,-0.12424376907404681,-0.12058690101741434,0.02003695983176966,0.13288287273111898,-0.032376228997258436,-0.12461342670775823,0.07674557544258365,-0.004561169951228514,0.15019052541842456,0.5638055983589798,-0.002532234229251464,0.027045565272140505,-0.002988602790781815,0.16804105186647533,-0.32577705870327794,0.16949598302762184,0.23938587759112218,-0.13904529096400095,-0.31619532532398187,0.09412232292077254,-0.04866857583789651,0.22857031852989546,-0.3802663188720548,-0.1586727432027973,-0.15472999061377263,-0.06275685534164531,0.23682600220622751,0.19304019729104507,-0.060262975297822076,0.17168520502827422
폭력 검거율,0.019456663824175623,0.03411580415656547,0.19628636509576614,0.01980177853338962,0.022091655943727317,0.06562952479869782,0.12680716502106334,-0.16313292800658616,-0.06624699200519753,0.10099752479577527,0.35573944607573316,-0.10228959338376245,0.05151384100259914,0.10253909575687066,-0.010953055455382098,0.09377347210137146,-0.15389664871883044,0.08020210197566857,0.07603898233056783,-0.10735859467867383,-0.1355400165231435,0.3182252409426543,0.512297952626235,1.0,0.2157343330245795,0.30961245482462796,0.08986945157844364,0.14416477528370458,0.22603123158855212,0.118442004570889,-0.04503491515207792,-0.029751515739048454,0.19348378360319202,0.09738198250948753,0.3330038777470816,0.08739645605764879,-0.03313528518208048,-0.03047702481492263,-0.2449357991873929,0.2096916412154174,-0.2416663776003229,0.05831051862735838,0.5307686706177297,-0.03536483553340807,-0.04060524487853723,-0.2974000761735842,-0.04678543975360733,0.17075872625130714,0.1058888965374377,-0.334848949404227,-0.28113090959022174,-0.03131454806369455,0.21388878653479568,0.28851100081890674,0.08656394752925153,-0.030085611428423836
인구 십만명당 살인발생,0.01778638147427517,0.027348794820835614,0.07710529575658821,-0.151602598803742,0.0497780971705758,0.07080769074844297,0.05972658017644112,-0.40717327944881887,-0.030028417914908196,0.10675454335035063,0.12551878467851224,0.06654850470018027,0.035500802219565065,-0.18844749262830954,0.028004469521520893,0.06327401528121847,0.012782545274537755,-0.12110750738600629,-0.0901003790258619,-0.2540856644389914,-0.24015906816728141,0.2941109625769222,0.26606128022635056,0.2157343330245795,1.0,0.48672689111109474,0.4261069381510153,0.44416826267515364,0.6152027129564056,-0.006305666157071072,0.060191587651329787,0.01004491469639144,-0.16170363445556002,0.05257053723451715,0.24441369047890205,0.13415280404868057,0.16060545363817819,-0.03974901701486622,0.1575102768369049,0.12873067532288665,-0.2471263336367268,-0.3389741982898959,0.15854573191738605,-0.1681877796932328,0.009994330918663814,-0.09009131359655952,0.05928238069155808,-0.11214162340177382,-0.17588486260433958,-0.27135429279486967,0.5543449638907656,-0.011821479872595894,-0.10220095201968173,0.40397924922855977,0.051495934727571586,0.21689126686921478
인구 십만명당 강도발생,0.2755869262195432,0.02788784307755827,-0.023264472469468167,-0.07432582180454872,0.13269772441045832,0.1105553428225122,0.042207327063455924,-0.12499426483727902,-0.09025645918139143,-0.055467724250834724,0.12113506518323676,0.023875840850614415,0.41485185714156186,-0.11524904065340329,-0.15136299824336458,0.04120009795871248,-0.0712466040637565,-0.06708753830050412,0.01377849797221416,-0.4659228312015383,-0.20051212944439956,0.23478629759562988,0.029819992613089295,0.30961245482462796,0.48672689111109474,1.0,0.8145528308848233,0.886439824880965,0.8991282395222187,0.011503561330815107,0.059188818386676965,0.20417555946951998,0.04105406992922494,0.6057467580406103,0.05248629613618825,-0.17887536373875074,-0.00999574679887382,0.08843810504070945,0.008329716391899965,0.11493437379511472,-0.2852822623651068,-0.06814707833518618,0.07582267118854985,-0.09531017109096078,-0.03225173763934554,-0.14050908580602972,0.09118681090130804,-0.1754888328864891,-0.12319150682055162,-0.26779218998137044,0.13448353513550437,0.18080594209904102,-0.14382207528868818,0.2939195742016589,0.48214966784162927,-0.02398837826319893
"인구 십만명당 강간,추행발생",0.3554836797405253,0.018573480260726707,0.030611830173635477,-0.1712320705219517,0.1715925214643867,0.1441489882033639,0.0917458951810068,-0.1874542007028962,-0.059013053469329654,-0.07880179593852882,-0.009180360072748348,0.00467071111040787,0.45549628481040433,-0.11642173644451527,-0.15051122966262864,0.16677872366765797,-0.0727461241367318,-0.14929649754538601,-0.06744438408780547,-0.5010053072260137,-0.43075632387446927,0.08895792433786173,-0.12424376907404681,0.08986945157844364,0.4261069381510153,0.8145528308848233,1.0,0.7927391824996011,0.7727440877389482,-0.0302565786226168,0.0941045994537542,0.2820678177079304,0.13553385877077198,0.48541478150329287,-0.01340671696644337,-0.12399980505816924,0.04176221782676298,0.04031490930996466,-0.037411880975423355,0.014638020916947245,-0.31323265636564596,-0.1876848775887362,-0.09838282278084545,0.060845819984393826,0.31169398026949197,-0.0486324387623558,0.3779687777169096,-0.17797269199707402,-0.2375567518235875,-0.3128167721290288,0.12823219329611305,0.2567887407868555,-0.12303520184276734,0.19990867323447206,0.29765022976657673,-0.10267776342444583
인구 십만명당 절도발생,0.2519276017357377,0.03872584077661125,0.025054267317963546,-0.05407673959547684,0.12055028606526537,0.0918693990188317,0.050267974507551466,-0.2186090545497412,-0.07947932299337211,-0.11191244105769226,0.11201383744957583,0.10166734899574917,0.33651081651924014,-0.21924583569383652,-0.028408671087799285,0.18740289406339564,-0.10680630430264934,-0.06344421601488882,-0.008073119922260449,-0.4251396459852512,-0.1515217173993103,0.21077434192802405,-0.12058690101741434,0.14416477528370458,0.44416826267515364,0.886439824880965,0.7927391824996011,1.0,0.9132639514505485,-0.005725493897990168,0.06850541741752526,0.25200178136435697,-0.1021568025046181,0.3458302157804654,-0.04982657997243789,-0.18132468795386059,-0.00747816556262194,0.16823008168343387,-0.022335013394877215,0.025343905693493214,-0.25672540711799247,-0.20819083557749946,0.024019349548922785,-0.11046900031109134,0.1630251322082991,-0.03821893542966625,0.12120403449279332,-0.1881343684112384,-0.10372464664961537,-0.1422277898278853,0.1510647715732993,0.09801576208420804,-0.11133476367294404,0.29115924457072717,0.7014817156246919,-0.017871230528279464
인구 십만명당 폭력발생,0.15250089741943645,0.027018862713268164,0.017281628808577906,-0.10097124460498899,0.09022415576986846,0.07999425116151564,0.03264325523540305,-0.32944528625266345,-0.05974720861415913,-0.033881415846967446,0.12655870102879832,0.01860579568449549,0.2588673162487337,-0.1145570687031133,-0.0770845279789519,0.24468817434872386,-0.07464179762354656,-0.14105237381606586,-0.07335989644081618,-0.44423414421913626,-0.15998280538455,0.28502041575562487,0.02003695983176966,0.22603123158855212,0.6152027129564056,0.8991282395222187,0.7727440877389482,0.9132639514505485,1.0,0.0058443802220009946,0.06819866775606159,0.19025613284507067,-0.19293533217368367,0.32723082491649236,0.1289912367320273,-0.13633297610322562,-0.0003801168394328764,0.011588638315904043,0.04841527331389476,0.11089340777711568,-0.21660819708878257,-0.1873163090556125,0.049261150723923446,-0.15633663788366317,0.12447861581450625,-0.06504048262070414,0.01498711535422828,-0.21186074936344873,-0.21566773844649662,-0.21170013861386663,0.2066730834884801,0.3013449796827177,-0.08846943007635696,0.3505658911034102,0.5879144139454254,0.08548992058541303
park,-0.03528448282606532,-0.040258038559219896,-0.0848514576495258,-0.08323103517562402,0.017915559509019963,-0.011456013070116866,-0.009885334553726931,-0.04445808116962495,0.07749022508855173,0.08820283769484563,0.07908777814211809,-0.04114445515304895,-0.047245833638447,0.02190004794582089,0.1230174984630742,0.020886973268793307,-0.0592243962736118,-0.06138034434078403,-0.04083707250935278,0.020088556166907034,0.07657975733947761,0.10938318282666404,0.13288287273111898,0.118442004570889,-0.006305666157071072,0.011503561330815107,-0.0302565786226168,-0.005725493897990168,0.0058443802220009946,1.0,0.19708220256908848,-0.04929743589726968,-0.01781783481067805,-0.03486556463062899,-0.023233991250613713,0.053494804412025324,0.017700977150624596,-0.03938656350892179,-0.06399800623786092,-0.004960548475518062,-0.14799064088554523,0.20158052268170523,0.08492093711058203,0.09872645302075403,0.011378611215971026,-0.04338932971379103,-0.08171778116301724,-0.040836707966720835,-0.03797223752409857,0.054676216883495776,-0.002791951382827003,-0.01458145118407514,0.048421986704310006,0.09205048885159818,0.024672953970042332,0.041654642879444106
han_park,0.05954373750864673,0.0032347173338297427,-0.06478559082448344,-0.056392046138161116,0.059238852161131984,0.04690908143051576,0.026572160886222877,-0.057849430872221184,-0.006731876219313535,-0.04553471988021938,-0.013865250709180842,-0.055089042589382804,-0.004228814319841486,0.03608347837680557,-0.007766354893603317,-0.01184879146382817,0.010251666208120222,-0.02326273109728975,-0.022263435485048017,-0.06662133705679735,-0.07202518203467294,-0.018770448849765375,-0.032376228997258436,-0.04503491515207792,0.060191587651329787,0.059188818386676965,0.0941045994537542,0.06850541741752526,0.06819866775606159,0.19708220256908848,1.0,0.0031915933745803515,-0.05075911871543289,-0.02925076464451747,-0.011034833565138893,-0.026251397856471466,-0.016239207978663264,0.13504922037526806,-0.01916589773755295,-0.010787608785742964,-0.032613059079982694,-0.017514813446176815,-0.017588215433052,-0.017331884008331282,0.0013770096571713028,-0.016386191127771326,0.07229166978255783,-0.019629983535101765,-0.031805998514976,-0.026201481135491343,0.09961628676256086,0.11943357193158663,-0.015203346049763882,-0.007051155619248139,-0.009951168540751917,-0.014744599253314271
center_weight,0.2459566442521237,0.0770497537038298,0.0784298352446272,0.1259826258754091,0.09585340540816846,0.05504731625278766,0.08497322072973985,0.01246712568552449,-0.06505565587294816,-0.1240493459885859,-0.024186735847086048,0.14802849131340462,0.20424861792876792,-0.104803052841983,-0.05244390784419108,0.04466607032402918,-0.12201702683078759,0.1924180576630647,0.22503778019373802,-0.06513322239893042,-0.15311132647697548,0.04274360490120616,-0.12461342670775823,-0.029751515739048454,0.01004491469639144,0.20417555946951998,0.2820678177079304,0.25200178136435697,0.19025613284507067,-0.04929743589726968,0.0031915933745803515,1.0,0.01952655482326509,0.11844200631968022,-0.050438130773516006,-0.10347983978656021,-0.05138671595777254,-0.031427948991466545,-0.053124255744180116,-0.04409166850326293,-0.15498751938317765,-0.08478786112348898,-0.08211450801996611,-0.03261229670320443,0.08132574780373462,0.19722493919301168,0.1771751158750754,-0.08324982640080594,0.1285114576042979,-0.06683013766602026,-0.03393808263208862,0.07966432645350444,0.01077533744604987,0.062048194104009344,0.1266397529928442,-0.0696755932369371
rate,0.07695300939025095,-0.005539424803003658,-0.10560146555342577,0.03740001594041417,0.010484262204625179,0.03735360277056865,-0.014968652501998742,0.1945007208806243,-0.06719415773848915,0.032575478646112356,-0.005204910078802866,-0.1446858377240355,0.2640967814747169,0.07649282016766891,-0.11277452798777858,-0.1893339462069802,0.0054715321369466375,0.008758165444654778,0.03358124053523919,-0.1363684907640571,-0.2470881521403735,-0.13645087218571317,0.07674557544258365,0.19348378360319202,-0.16170363445556002,0.04105406992922494,0.13553385877077198,-0.1021568025046181,-0.19293533217368367,-0.01781783481067805,-0.05075911871543289,0.01952655482326509,1.0,0.3357293409235586,0.05209112746964897,0.09839906202893522,0.04471606886947288,-0.02578449766936017,-0.023180253247622008,-0.016047758266960706,-0.012945758234118124,0.08887429736167167,0.05779859007422898,0.08095383825560074,0.0843063536858132,0.07287470343617575,0.17057271815119054,0.20820500732915995,0.03898675483484884,-0.3454994192026442,-0.2690612491273208,-0.28203961845388487,-0.22986466536708797,-0.12979218965080677,-0.17547607860515282,-0.26764455403371246
"('강남구',)",0.28247904149231906,-0.03800094676241057,-0.12196125930394233,-0.04273209979069448,0.09257936431017012,0.0805381379631323,-0.015351108538294451,0.28390255535855446,-0.11245450445821618,-0.0981314786762441,-0.04836050000876756,-0.10007471140995576,0.501306030567023,-0.1316107731418233,-0.17670076301645404,-0.14055624556229382,-0.10416719222319455,-0.04183251108010075,0.06969845876869926,-0.18676325703049046,-0.008831511456277776,0.0107490586121884,-0.004561169951228514,0.09738198250948753,0.05257053723451715,0.6057467580406103,0.48541478150329287,0.3458302157804654,0.32723082491649236,-0.03486556463062899,-0.02925076464451747,0.11844200631968022,0.3357293409235586,1.0,-0.03848831008661248,-0.09156204621868952,-0.056640607087945244,-0.05209664495918196,-0.06684858551394329,-0.03762601670318583,-0.11375083487520635,-0.061089781467601106,-0.06134579968619653,-0.060451743305427116,-0.06940956470543484,-0.05715326846946184,-0.07997383139949758,-0.06846726675434375,-0.11093589461341484,-0.09138794207619896,-0.05402671901639205,-0.053528285731604654,-0.053027632330226275,-0.024593670791733326,-0.03470860328429494,-0.0514275729501946
"('강북구',)",-0.06495307723758738,0.0025329474827653587,0.0401361102285548,0.03032478737579634,-0.009752054297966543,0.013155635737228926,0.04346937076808639,-0.13556873427223626,-0.043328026948559514,0.09877313513502022,-0.01824396986571265,-0.07466621023680765,-0.05712456841622725,0.2436507217402678,-0.05110342674832679,-0.014091092497095356,-0.048065620172612025,-0.030609224025937607,-0.029294345599353417,-0.07045632763657798,-0.13839495781075298,-0.021388754672322877,0.15019052541842456,0.3330038777470816,0.24441369047890205,0.05248629613618825,-0.01340671696644337,-0.04982657997243789,0.1289912367320273,-0.023233991250613713,-0.011034833565138893,-0.050438130773516006,0.05209112746964897,-0.03848831008661248,1.0,-0.034541727479117594,-0.02136763533670311,-0.01965342832616998,-0.025218589126677664,-0.014194392423058113,-0.042912434802919876,-0.02304608372526673,-0.023142666445964785,-0.022805384208064397,-0.02618471700351762,-0.021561036537976027,-0.03017008033071564,-0.025829235661903545,-0.041850500263358896,-0.034476046794914256,-0.02038154761633353,-0.020193513956092334,-0.02000464275818848,-0.009277947679000993,-0.013093799945924805,-0.01940102130871308
"('강서구',)",-0.10867964705384882,-0.05032605709414538,0.07711257997637129,-0.09906602754385042,-0.06654167763652291,-0.008913056616114742,0.012724971628090416,0.25479125157101673,-0.040231214866991355,0.19961705771318516,-0.04340162528045206,-0.12064452643613106,-0.13589690900377002,-0.12163886168093688,0.4631862691014053,-0.04526915451373853,-0.1779719838462515,-0.07281803692275887,-0.06968999729212795,0.18164915111946517,-0.007925930269887489,0.0009997401992698394,0.5638055983589798,0.08739645605764879,0.13415280404868057,-0.17887536373875074,-0.12399980505816924,-0.18132468795386059,-0.13633297610322562,0.053494804412025324,-0.026251397856471466,-0.10347983978656021,0.09839906202893522,-0.09156204621868952,-0.034541727479117594,1.0,-0.05083269205327622,-0.04675466677303435,-0.05999394668124257,-0.033767853464122005,-0.1020868500056277,-0.054825649098770766,-0.05505541526715797,-0.05425303522537267,-0.062292323645924366,-0.051292785252735354,-0.07177333282355863,-0.061446648713516884,-0.0995605530813443,-0.08201704317415304,-0.048486831473135185,-0.048039507424589095,-0.047590190909706134,-0.02207184135358625,-0.03114959095707754,-0.04615420125645417
"('관악구',)",-0.05722756317541668,0.017366663260013272,0.05032494638849349,-0.0006164563070264932,-0.013752562833828962,0.0024753116917176302,0.008211132792419883,-0.19950721125565996,0.026210742422673315,0.09018284739119954,-0.025415939096196306,0.2685087328527697,-0.08406631071746155,-0.0693308869003946,-0.09592653261259955,-0.0769225328193332,0.04384311830368771,-0.045045496344691766,-0.043110479916042936,-0.10368574669925469,0.08683392770220301,-0.004730691597124773,-0.002532234229251464,-0.03313528518208048,0.16060545363817819,-0.00999574679887382,0.04176221782676298,-0.00747816556262194,-0.0003801168394328764,0.017700977150624596,-0.016239207978663264,-0.05138671595777254,0.04471606886947288,-0.056640607087945244,-0.02136763533670311,-0.05083269205327622,1.0,-0.028922602973435612,-0.03711246856050715,-0.020888914121642833,-0.0631512881025288,-0.03391534131431736,-0.03405747548238084,-0.033561120337877406,-0.03853425271641057,-0.03172989918778021,-0.04439923867735396,-0.03801111519875632,-0.06158851184986053,-0.05073603429357222,-0.029994126210866435,-0.02971740996520483,-0.029439461172788638,-0.01365371947706019,-0.01926924763275342,-0.028551152871575457
