,apt,road,new_apt,new_road,latitude,longitude,company,home_cnt,home_size,room_cnt,bath_cnt
456,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,22.08,1,1
457,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,29.28,2,1
458,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,31.09,2,1
459,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,35.68,2,1
460,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,36.36,2,1
461,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,42.13,2,1
462,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,41.15,2,1
463,광평하우스빌,도곡로11길 10,광평하우스빌,도곡로11길 10,37.491566,127.035787,-,16,45.3,2,1
464,오투빌(파크앤스위트),역삼로7길 13,None,None,0,0,None,0,0,0,0
465,시니어스홈,자곡로 100-2,None,None,0,0,None,0,0,0,0
466,고덕,45,고덕하늘채시그니처,경기도 평택시 효덕새싹길 55,37.021794,127.035154,코오롱글로벌(주),1884,59.94,3,2
467,고덕,45,고덕하늘채시그니처,경기도 평택시 효덕새싹길 55,37.021794,127.035154,코오롱글로벌(주),1884,59.97,3,2
468,고덕,45,고덕하늘채시그니처,경기도 평택시 효덕새싹길 55,37.021794,127.035154,코오롱글로벌(주),1884,84.7,3,2
469,K＆GTower,아리수로50길 50,None,None,0,0,None,0,0,0,0
470,가양도시개발9-1단지,성안로27길 51-14,None,None,0,0,None,0,0,0,0
471,방화9단지,허준로 224,None,None,0,0,None,0,0,0,0
472,(895-14),양천로11길 57,None,None,0,0,None,0,0,0,0
473,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,16.01,1,1
474,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,17.08,1,1
475,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,27.15,1,1
476,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,28.93,1,1
477,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,31,1,1
478,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,30.89,1,1
479,CJ오피스텔,청룡3길 3,씨엔제이,이문로 164,37.601085,127.062268,정민종합건설(주),71,139.75,4,2
480,KS타워,청룡7길 29,None,None,0,0,None,0,0,0,0
481,라노스,행운1나길 29,None,None,0,0,None,0,0,0,0
482,서래마을,행운1마길 4,None,None,0,0,None,0,0,0,0
483,아트리움(43-6),쑥고개로13길 18,None,None,0,0,None,0,0,0,0
484,카카오티,관악로25길 5-8,카카오티,관악로13길 20,37.479515,126.951096,-,56,21.2,1,1
485,카카오티,관악로25길 5-8,카카오티,관악로13길 20,37.479515,126.951096,-,56,25.02,1,1
486,카카오티,관악로25길 5-8,카카오티,관악로13길 20,37.479515,126.951096,-,56,35.4,1,1
487,캠브리지하우스,관악로13길 20,None,None,0,0,None,0,0,0,0
488,블루라군,관악로 115,None,None,0,0,None,0,0,0,0
489,오아후(1436-20),신림로65길 16-5,None,None,0,0,None,0,0,0,0
490,휴드림,신림동5나길 8,논산휴드림(도시형),충청남도 논산시 중앙로 448,36.203572,127.086066,(주)우원종합건설,81,28.92,1,1
491,휴드림,신림동5나길 8,논산휴드림(도시형),충청남도 논산시 중앙로 448,36.203572,127.086066,(주)우원종합건설,81,29.26,2,1
492,휴드림,신림동5나길 8,논산휴드림(도시형),충청남도 논산시 중앙로 448,36.203572,127.086066,(주)우원종합건설,81,29.09,2,1
493,휴드림,신림동5나길 8,논산휴드림(도시형),충청남도 논산시 중앙로 448,36.203572,127.086066,(주)우원종합건설,81,58.61,2,1
494,(739-18),신림로64길 46,None,None,0,0,None,0,0,0,0
495,(748-31),구로동로20길 28-5,None,None,0,0,None,0,0,0,0
496,(768-2),구로동로18길 62-16,None,None,0,0,None,0,0,0,0
497,(792-90),구로동로22길 78-7,None,None,0,0,None,0,0,0,0
498,(796-27),디지털로27라길 29-11,None,None,0,0,None,0,0,0,0
499,계영주택(807-4),도림로6길 39-6,None,None,0,0,None,0,0,0,0
500,천왕연지마을1단지,구로동로8길 13,None,None,0,0,None,0,0,0,0
501,천왕이펜하우스에스,오류로 36-13,None,None,0,0,None,0,0,0,0
502,골드캐슬(1031-22),천왕로 50,None,None,0,0,None,0,0,0,0
503,윤탁노블레스,금하로 796,윤탁노블레스(주상복합),공릉로46길 18,37.627237,127.080032,(주)윤탁종합건설,18,76.89,3,2
504,윤탁노블레스,금하로 796,윤탁노블레스(주상복합),공릉로46길 18,37.627237,127.080032,(주)윤탁종합건설,18,84.96,3,2
505,목화(4단지),공릉로46길 18,대우목화4차,봉명1길 17,36.802236,127.133255,대우건설,248,59.46,2,1
506,목화(4단지),공릉로46길 18,대우목화4차,봉명1길 17,36.802236,127.133255,대우건설,248,71.7,3,1
507,목화(4단지),공릉로46길 18,대우목화4차,봉명1길 17,36.802236,127.133255,대우건설,248,84.48,3,2
508,목화(4단지),공릉로46길 18,대우목화4차,봉명1길 17,36.802236,127.133255,대우건설,248,84.97,3,2
509,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12,1,1
510,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.09,1,1
511,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.2,1,1
512,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.04,1,1
513,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.16,1,1
514,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.18,1,1
515,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,12.95,1,1
516,넥스젠하우스,노원로19길 31,넥스젠하우스(도시형),도봉로120길 10,37.650612,127.036668,(주)우일건설,20,13.02,1,1
517,호신빌딩,도봉로120길 10,None,None,0,0,None,0,0,0,0
518,한성베스트빌,도봉로 496,None,None,0,0,None,0,0,0,0
519,리안,이문로 19,노블리안,구일로2길 29,37.488997,126.877358,승윤종합건설(주),98,54.84,3,2
520,리안,이문로 19,노블리안,구일로2길 29,37.488997,126.877358,승윤종합건설(주),98,54.84,3,2
521,리안,이문로 19,노블리안,구일로2길 29,37.488997,126.877358,승윤종합건설(주),98,54.84,3,2
522,리안,이문로 19,노블리안,구일로2길 29,37.488997,126.877358,승윤종합건설(주),98,58.1,3,2
523,리안,이문로 19,노블리안,구일로2길 29,37.488997,126.877358,승윤종합건설(주),98,59.25,3,2
524,신촌예스빌딩,마포대로 115-8,None,None,0,0,None,0,0,0,0
525,현대2차아파트,신촌로 140,현대2차,한글비석로15길 51,37.656203,127.07394,현대산업개발(주),313,71.76,3,1
526,현대2차아파트,신촌로 140,현대2차,한글비석로15길 51,37.656203,127.07394,현대산업개발(주),313,84.34,3,2
527,현대2차아파트,신촌로 140,현대2차,한글비석로15길 51,37.656203,127.07394,현대산업개발(주),313,84.36,3,2
528,블룸에비뉴,새창로8길 72,"블룸에비뉴(민간임대,도시형)",월드컵로30길 15,37.561272,126.906323,(주)세아씨앤씨,48,30,2,1
529,블룸에비뉴,새창로8길 72,"블룸에비뉴(민간임대,도시형)",월드컵로30길 15,37.561272,126.906323,(주)세아씨앤씨,48,30.25,2,1
530,블룸에비뉴,새창로8길 72,"블룸에비뉴(민간임대,도시형)",월드컵로30길 15,37.561272,126.906323,(주)세아씨앤씨,48,30.92,2,1
531,블룸에비뉴,새창로8길 72,"블룸에비뉴(민간임대,도시형)",월드컵로30길 15,37.561272,126.906323,(주)세아씨앤씨,48,31.09,2,1
532,지벤스타S동(392-13),월드컵로30길 15,None,None,0,0,None,0,0,0,0
533,방배아크빌아파트,54,방배아크빌,서초대로33길 52,37.491206,126.995851,(주)아침종합건설,17,181.29,5,2
534,방배아크빌아파트,54,방배아크빌,서초대로33길 52,37.491206,126.995851,(주)아침종합건설,17,195.43,5,2
535,방배아크빌아파트,54,방배아크빌,서초대로33길 52,37.491206,126.995851,(주)아침종합건설,17,197.91,5,2
536,방배아크빌아파트,54,방배아크빌,서초대로33길 52,37.491206,126.995851,(주)아침종합건설,17,212.44,5,2
537,엘프에스토740,명지길 66,None,None,0,0,None,0,0,0,0
538,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.01,3,2
539,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.04,3,2
540,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.36,3,2
541,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.4,3,2
542,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.42,3,2
543,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.01,3,2
544,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.47,3,2
545,서리풀월드메르디앙레브,서초대로33길 52,서리풀월드메르디앙레브,명달로11길 17-2,37.482897,127.003097,월드건설산업(주),40,59.06,3,2
546,J앤PVill,명달로 44,None,None,0,0,None,0,0,0,0
547,위례포레샤인23단지,왕십리로 373,None,None,0,0,None,0,0,0,0
548,월드메르디앙(324-103),개운사길 83-15,None,None,0,0,None,0,0,0,0
549,현진파크빌,백제고분로21길 7,현진파크빌(607-13),목동중앙북로7나길 41,37.549865,126.86548,(주)나윤건설,8,30.47,1,1
550,현진파크빌,백제고분로21길 7,현진파크빌(607-13),목동중앙북로7나길 41,37.549865,126.86548,(주)나윤건설,8,38.61,2,1
551,SK바움빌,위례순환로 477,None,None,0,0,None,0,0,0,0
552,리첸트,목동중앙북로7나길 41,None,None,0,0,None,0,0,0,0
553,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,16.57,1,1
554,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,16.97,1,1
555,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,18.69,1,1
556,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,20,1,1
557,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,19.88,1,1
558,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,21.98,1,1
559,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,23.03,1,1
560,뜰아래,경인로114길 16,뜰아래(도시형),영등포로49길 9-14,37.520261,126.909165,주식회사뜰아래,29,24.6,1,1
561,DasHaus,국회대로56길 58,None,None,0,0,None,0,0,0,0
562,응암SH-VILLE,영중로38길 6,None,None,0,0,None,0,0,0,0
563,동대문상가,통일로 741-1,None,None,0,0,None,0,0,0,0
564,약수(372-2796),통일로78길 11-7,None,None,0,0,None,0,0,0,0
565,(506-14),백련산로 146-30,None,None,0,0,None,0,0,0,0
566,노도빌딩,삼일대로 446-66,None,None,0,0,None,0,0,0,0
567,(163-18),청계천로 331,None,None,0,0,None,0,0,0,0
568,(174-26),청계천로 307,None,None,0,0,None,0,0,0,0
569,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.95,3,2
570,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.95,3,2
571,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.95,3,2
572,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.93,3,2
573,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.98,3,2
574,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,59.98,3,2
575,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,75.91,3,2
576,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,75.71,3,2
577,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.95,3,2
578,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.83,3,2
579,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.95,3,2
580,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.83,3,2
581,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.95,3,2
582,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.83,3,2
583,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.9,3,2
584,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,84.91,3,2
585,e편한세상화랑대아파트,다산로 114-12,e편한세상화랑대,숙선옹주로 45,37.616439,127.082631,대림산업㈜,719,96.39,4,2
586,대성쉐르빌(102-37),상봉로26길 9,None,None,0,0,None,0,0,0,0
587,신내아파트(12단지),면목로66길 11,None,None,0,0,None,0,0,0,0
588,신내(10단지),숙선옹주로 5-3,None,None,0,0,None,0,0,0,0
589,개포더샵트리에,공릉로2가길 21,더샵트리에,개포로 311,37.484809,127.057097,우성건설,232,105.8,4,2
590,개포더샵트리에,공릉로2가길 21,더샵트리에,개포로 311,37.484809,127.057097,우성건설,232,105.82,4,2
591,개포더샵트리에,공릉로2가길 21,더샵트리에,개포로 311,37.484809,127.057097,우성건설,232,108.09,4,2
592,개포더샵트리에,공릉로2가길 21,더샵트리에,개포로 311,37.484809,127.057097,우성건설,232,108.2,4,2
593,개포더샵트리에,공릉로2가길 21,더샵트리에,개포로 311,37.484809,127.057097,우성건설,232,107.13,4,2
594,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,28.55,2,1
595,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,29.46,2,1
596,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,35.04,3,1
597,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,41.2,3,1
598,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,43.08,3,1
599,금정우리가,봉화산로 153,금정우리가,고덕로27길 7,37.555323,127.137527,(주)해동플러스,78,59.4,2,2
600,드래곤타워,신내로 115,None,None,0,0,None,0,0,0,0
601,문원Stay,개포로 311,"문원Stay(민간임대,도시형)",양천로 516,37.559867,126.856878,월드건설사업주식회사,106,15.34,1,1
602,문원Stay,개포로 311,"문원Stay(민간임대,도시형)",양천로 516,37.559867,126.856878,월드건설사업주식회사,106,16.88,1,1
603,문원Stay,개포로 311,"문원Stay(민간임대,도시형)",양천로 516,37.559867,126.856878,월드건설사업주식회사,106,23.49,1,1
604,문원Stay,개포로 311,"문원Stay(민간임대,도시형)",양천로 516,37.559867,126.856878,월드건설사업주식회사,106,30.04,1,1
605,양지샤인아파트,올림픽로62길 9-6,양지샤인(주상복합),강서로7길 20-20,37.530162,126.84606,주식회사우솔산업개발,24,20.63,2,1
606,양지샤인아파트,올림픽로62길 9-6,양지샤인(주상복합),강서로7길 20-20,37.530162,126.84606,주식회사우솔산업개발,24,20.37,2,1
607,황제팰리체,화곡로42길 19,None,None,0,0,None,0,0,0,0
608,아가토스9,강서로7길 20-20,아가토스9(도시형),관악로 110,37.474992,126.953206,대호아이피종합건설주식회사,12,21.32,1,1
609,아가토스9,강서로7길 20-20,아가토스9(도시형),관악로 110,37.474992,126.953206,대호아이피종합건설주식회사,12,21.53,1,1
610,아가토스9,강서로7길 20-20,아가토스9(도시형),관악로 110,37.474992,126.953206,대호아이피종합건설주식회사,12,23.44,1,1
611,아가토스9,강서로7길 20-20,아가토스9(도시형),관악로 110,37.474992,126.953206,대호아이피종합건설주식회사,12,23.66,1,1
612,아티크빌딩,곰달래로 84,None,None,0,0,None,0,0,0,0
613,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,13.49,1,1
614,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,16.92,1,1
615,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,19.25,1,1
616,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,22.34,1,1
617,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,22.23,1,1
618,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,23.91,1,1
619,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,27.16,1,1
620,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,28.16,1,1
621,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,30.17,1,1
622,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,30.4,1,1
623,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,34.08,1,1
624,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,39.07,1,1
625,은천로제리움,곰달래로16길 15,은천로제리움(도시형),봉천로33길 7,37.483587,126.943546,청정종합건영(주),34,45.59,1,1
626,정원파크빌,곰달래로20길 31,정원파크빌,은천로 126,37.486568,126.94912,용림건설(주),9,38.07,1,1
627,정원파크빌,곰달래로20길 31,정원파크빌,은천로 126,37.486568,126.94912,용림건설(주),9,41.93,1,1
628,정원파크빌,곰달래로20길 31,정원파크빌,은천로 126,37.486568,126.94912,용림건설(주),9,59,1,1
629,조약돌빌Ⅲ,관악로 110,None,None,0,0,None,0,0,0,0
630,Dimanche,중앙길 15-1,None,None,0,0,None,0,0,0,0
631,고척리본타운,은천로 126,None,None,0,0,None,0,0,0,0
632,(744-12),관악로25길 5-5,None,None,0,0,None,0,0,0,0
633,(744-49),신림동7길 33,None,None,0,0,None,0,0,0,0
634,(745-64),자양로 154-11,None,None,0,0,None,0,0,0,0
635,(752-34),고척로52나길 25,None,None,0,0,None,0,0,0,0
636,(797-10),구로동로18길 35-1,None,None,0,0,None,0,0,0,0
637,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,56.31,3,2
638,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,56.26,3,2
639,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,57.09,3,2
640,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,57.29,3,2
641,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,57.97,3,2
642,신도림아이파크,구로동로18길 29,신도림아이파크(민간임대),경인로67길 33,37.511159,126.888569,아이앤콘스(주),189,57.57,3,2
643,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,17.8,1,1
644,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,18.19,1,1
645,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,18.43,1,1
646,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,23.47,1,1
647,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,23.86,1,1
648,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,26.19,1,1
649,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,26.02,1,1
650,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,29.92,1,1
651,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,36.97,1,1
652,씨앤에스타워,구로동로12길 16-16,씨앤에스타워(도시형),벚꽃로 316,37.482741,126.882843,구진산업개발주식회사,73,42.52,1,1
653,KJ타운,구로동로8길 70-13,None,None,0,0,None,0,0,0,0
654,천우네오젠(39-610),벚꽃로 316,None,None,0,0,None,0,0,0,0
655,로얄팰리스,도봉로165길 18,로얄팰리스,성서로 393,35.852707,128.506653,(주)다인건설,492,45.56,2,1
656,로얄팰리스,도봉로165길 18,로얄팰리스,성서로 393,35.852707,128.506653,(주)다인건설,492,45.27,3,2
657,로얄팰리스,도봉로165길 18,로얄팰리스,성서로 393,35.852707,128.506653,(주)다인건설,492,45.54,2,1
658,로얄팰리스,도봉로165길 18,로얄팰리스,성서로 393,35.852707,128.506653,(주)다인건설,492,46.3,2,1
659,로얄팰리스,도봉로165길 18,로얄팰리스,성서로 393,35.852707,128.506653,(주)다인건설,492,47.22,2,1
660,명가뷰,한빛로 29,None,None,0,0,None,0,0,0,0
661,PHILSTAY(56-49),천호대로39길 56,None,None,0,0,None,0,0,0,0
662,이대다올노블리움2차(에이동),장한로27길 11,None,None,0,0,None,0,0,0,0
663,빛나는빌드,답십리로26길 26,None,None,0,0,None,0,0,0,0
664,리아빌딩,전농로38가길 15-3,None,None,0,0,None,0,0,0,0
665,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,18.34,1,1
666,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,19.27,1,1
667,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,20.66,1,1
668,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.19,1,1
669,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.49,1,1
670,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,21.01,1,1
671,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,26.11,1,1
672,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,26.04,1,1
673,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,32.1,2,1
674,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,31.62,2,1
675,헤센파크힐,이화여대3길 16,헤센파크힐,사임당로 115,37.491174,127.022487,신한종합건설(주),102,32.58,2,1
676,서초,이화여대1길 30,None,None,0,0,None,0,0,0,0
677,아우룸타워(AurumTower),명지길 109,None,None,0,0,None,0,0,0,0
678,세명아크로빌,동소문로 84,None,None,0,0,None,0,0,0,0
679,한가람TheFirstⅡ,목동중앙북로 120-8,None,None,0,0,None,0,0,0,0
680,대한웰빙홈,목동중앙북로7가길 38,대한웰빙홈(도시형),통일로 925,37.625606,126.91974,유호산업개발(주),86,15.54,1,1
